Downstream distance,Drainage_Area,DEM_VOURAIKOS,Erosional efficiency
37978.70923,230418225,84.40805817,2.10E-11
37971.63819,230418200,84.40805817,2.10E-11
37964.56714,230253200,84.40805817,2.10E-11
37959.56714,230253050,84.40805817,2.10E-11
37952.4961,230252700,84.49658203,2.10E-11
37945.42505,230252675,84.49658203,2.10E-11
37940.42505,230251975,84.90077972,2.10E-11
37933.35401,230251825,85.441185,2.10E-11
37926.28296,230251800,85.441185,2.10E-11
37921.28296,230251350,85.441185,2.10E-11
37914.21192,230250725,85.71683502,2.10E-11
37907.14087,230249925,85.82481384,2.10E-11
37902.14087,230248800,86.0769577,2.10E-11
37897.14087,230248725,86.28132629,2.10E-11
37890.06983,230248550,86.50563049,2.10E-11
37882.99878,230248175,87.01491547,2.10E-11
37875.92774,230248075,87.09677124,2.10E-11
37868.85669,230247700,87.09677124,2.10E-11
37861.78565,230246900,87.09677124,2.10E-11
37856.78565,230246625,87.09677124,2.10E-11
37851.78565,230246425,87.16236877,2.10E-11
37844.71461,230244350,87.81723785,2.10E-11
37839.71461,230244075,88.18384552,2.10E-11
37832.64356,230243900,88.55762482,2.10E-11
37825.57252,230243600,89.04533386,2.10E-11
37818.50147,230243425,89.54901123,2.10E-11
37811.43043,230243300,89.81716156,2.10E-11
37804.35938,230243200,89.84207916,2.10E-11
37799.35938,230242325,89.84207916,2.10E-11
37794.35938,230242250,89.84207916,2.10E-11
37789.35938,230195575,89.84207916,2.10E-11
37784.35938,230195550,89.87955475,2.10E-11
37777.28834,230195225,90.47442627,2.10E-11
37770.21729,230195200,91.09285736,2.10E-11
37763.14625,230195175,91.14278412,2.10E-11
37756.0752,230194150,91.14278412,2.10E-11
37749.00416,230193925,91.14278412,2.10E-11
37741.93311,230192375,91.14278412,2.10E-11
37734.86207,230191975,91.14278412,2.10E-11
37729.86207,230191250,91.14278412,2.10E-11
37724.86207,230191225,91.14278412,2.10E-11
37719.86207,230190875,91.14278412,2.10E-11
37714.86207,230190825,91.14278412,2.10E-11
37707.79102,230190600,91.3136673,2.10E-11
37702.79102,230189275,91.61061096,2.10E-11
37695.71998,230189125,92.06645203,2.10E-11
37688.64893,230188775,92.35598755,2.10E-11
37681.57789,230188750,92.35598755,2.10E-11
37674.50684,230188200,92.48510742,2.10E-11
37667.4358,230188000,92.80612946,2.10E-11
37660.36475,230150500,93.13672638,2.10E-11
37653.29371,230150350,93.31245422,2.10E-11
37646.22266,230149725,93.39498901,2.10E-11
37639.15162,230149375,93.42094421,2.10E-11
37632.08057,230148650,93.73791504,2.10E-11
37625.00953,230148400,94.02565765,2.10E-11
37620.00953,230148225,94.05755615,2.10E-11
37615.00953,230148025,94.17691803,2.10E-11
37610.00953,230147525,94.31832123,2.10E-11
37605.00953,230146900,94.43573761,2.10E-11
37597.93848,230146675,94.77127838,2.10E-11
37592.93848,230146600,94.96855927,2.10E-11
37587.93848,230146525,95.07402802,2.10E-11
37582.93848,230146275,95.07402802,2.10E-11
37577.93848,230145925,95.10835266,2.10E-11
37572.93848,230145825,95.12748718,2.10E-11
37567.93848,230145125,95.31889343,2.10E-11
37562.93848,230144925,95.31889343,2.10E-11
37557.93848,230144750,95.34394836,2.10E-11
37552.93848,230143800,95.34394836,2.10E-11
37547.93848,230143450,95.40328217,2.10E-11
37542.93848,230142950,95.65509796,2.10E-11
37537.93848,230142275,95.86040497,2.10E-11
37532.93848,230141725,95.93865204,2.10E-11
37527.93848,230141500,96.26229858,2.10E-11
37520.86744,230139600,96.48129272,2.10E-11
37515.86744,230139350,96.70779419,2.10E-11
37510.86744,230139075,96.73761749,2.10E-11
37505.86744,230138650,96.73761749,2.10E-11
37500.86744,230138225,96.73761749,2.10E-11
37495.86744,230137900,96.73761749,2.10E-11
37490.86744,230137375,96.7496109,2.10E-11
37485.86744,230136450,96.91926575,2.10E-11
37480.86744,229422575,96.95636749,2.10E-11
37475.86744,229420750,97.13423157,2.10E-11
37470.86719,229408400,97.31530762,2.10E-11
37463.7959,229365225,97.74530029,2.10E-11
37458.7959,229365125,97.89092255,2.10E-11
37453.7959,229364975,97.89092255,2.10E-11
37448.7959,229364625,98.39351654,2.10E-11
37441.72461,229364450,98.74262238,2.10E-11
37436.72461,229363975,99.14070892,2.10E-11
37429.65333,229363900,99.38047791,2.10E-11
37422.58204,229363725,99.55754852,2.10E-11
37417.58204,229363600,99.55754852,2.10E-11
37412.58204,229363475,99.56973267,2.10E-11
37405.51075,229363150,99.61788177,2.10E-11
37400.51075,229363000,99.84490967,2.10E-11
37395.51075,229307150,99.99401855,2.10E-11
37388.43946,229306975,100.118187,2.10E-11
37383.43946,229306875,100.118187,2.10E-11
37376.36817,229306600,100.6174622,2.10E-11
37369.29688,229306575,100.6174622,2.10E-11
37364.29688,229306200,100.6174622,2.10E-11
37357.22559,229306125,100.6174622,2.10E-11
37350.1543,229304925,100.8002014,2.10E-11
37345.1543,229304675,100.8002014,2.10E-11
37340.1543,229304300,100.8731842,2.10E-11
37333.08301,229304025,101.4370117,2.10E-11
37328.08301,229303875,101.4370117,2.10E-11
37323.08301,229303550,101.4378128,2.10E-11
37318.08301,229302950,101.9324036,2.10E-11
37311.01172,229302925,101.9324036,2.10E-11
37303.94044,229301700,102.011528,2.10E-11
37296.86915,229301675,102.011528,2.10E-11
37291.86915,229300125,102.7254715,2.10E-11
37286.86915,229299925,103.4577713,2.10E-11
37279.79786,229298875,103.8945084,2.10E-11
37274.79786,229298825,103.8945084,2.10E-11
37269.79786,229298700,104.154808,2.10E-11
37264.79786,229298525,104.8776093,2.10E-11
37257.72657,229298150,104.9963684,2.10E-11
37252.72657,229298025,105.0330963,2.10E-11
37247.72657,229297200,105.0671387,2.10E-11
37242.72657,229296000,105.4403152,2.10E-11
37237.72657,229287875,105.7619705,2.10E-11
37232.72657,229287800,106.052536,2.10E-11
37227.72657,229287575,106.2901306,2.10E-11
37222.72657,229279425,106.4532318,2.10E-11
37215.65528,229279400,106.4532318,2.10E-11
37210.65528,221494100,106.4532318,2.10E-11
37205.65528,221494050,106.4532318,2.10E-11
37200.65528,221460925,106.4532318,2.10E-11
37195.65528,221460825,106.4532318,2.10E-11
37190.65528,221460650,106.4532318,2.10E-11
37185.65528,221460475,106.4532318,2.10E-11
37180.65528,221460350,106.4632111,2.10E-11
37175.65528,221459525,106.7929993,2.10E-11
37170.65528,221453175,107.0770493,2.10E-11
37165.65528,221452925,107.6472549,2.10E-11
37158.58399,221452500,108.4511566,2.10E-11
37153.58399,221452425,109.0024872,2.10E-11
37148.58399,221452375,109.4004211,2.10E-11
37143.58399,221452300,109.6280975,2.10E-11
37138.58399,221452275,109.6581497,2.10E-11
37133.58399,221452025,109.6581497,2.10E-11
37126.5127,221451225,109.8263321,2.10E-11
37121.5127,221450750,110.1086655,2.10E-11
37116.5127,214400875,110.3375092,2.10E-11
37111.5127,214400750,110.4662323,2.10E-11
37106.5127,214400725,110.5877228,2.10E-11
37101.5127,214400700,110.6058426,2.10E-11
37096.5127,214400475,110.6911087,2.10E-11
37091.5127,214400375,110.8220291,2.10E-11
37086.5127,214400200,110.9693375,2.10E-11
37079.44141,214399625,111.2269669,2.10E-11
37072.37012,214399600,111.2269669,2.10E-11
37067.37012,214397450,111.2269669,2.10E-11
37062.37012,214382750,111.3045807,2.10E-11
37057.37012,214382675,111.8363647,2.10E-11
37050.29883,214382650,111.9825516,2.10E-11
37045.29883,214382500,112.1647873,2.10E-11
37040.29883,214382475,112.4480209,2.10E-11
37035.29883,214382450,112.8419342,2.10E-11
37028.22754,214382425,112.9427338,2.10E-11
37023.22754,214382325,112.9427338,2.10E-11
37016.15626,214382150,112.9427338,2.10E-11
37009.08497,214381625,112.9427338,2.10E-11
37004.08497,214381475,112.9427338,2.10E-11
36997.01368,214381450,112.9427338,2.10E-11
36989.94239,214379350,112.9427338,2.10E-11
36982.8711,214374675,112.9427338,2.10E-11
36977.8711,214374250,112.9427338,2.10E-11
36970.79981,214374175,112.9427338,2.10E-11
36963.72852,214372150,112.9427338,2.10E-11
36956.65723,214371750,112.9427338,2.10E-11
36949.58594,214371600,112.9427338,2.10E-11
36942.51465,214371075,112.9427338,2.10E-11
36935.44336,214366775,112.9427338,2.10E-11
36928.37208,214366425,113.1742706,2.10E-11
36921.30079,214366225,113.4734116,2.10E-11
36914.2295,214366200,113.4734116,2.10E-11
36907.15821,214365600,113.4734116,2.10E-11
36900.08692,214363600,113.4734116,2.10E-11
36895.08692,214363075,113.5912094,2.10E-11
36888.01563,214362425,114.2594833,2.10E-11
36880.94434,214362000,114.6186066,2.10E-11
36875.94434,214361850,114.6186066,2.10E-11
36868.87305,214360450,114.9853363,2.10E-11
36861.80176,214360425,114.9853363,2.10E-11
36854.73047,214360100,115.0103836,2.10E-11
36847.65919,214360075,115.0103836,2.10E-11
36840.5879,214322825,116.0675278,2.10E-11
36833.51661,214322800,116.4360123,2.10E-11
36828.51661,212302475,116.6808701,2.10E-11
36821.44532,212302275,117.2650681,2.10E-11
36816.44532,212302050,117.5438995,2.10E-11
36809.37403,212301925,117.5438995,2.10E-11
36804.37403,212301725,117.5488739,2.10E-11
36799.37403,212301425,117.6634445,2.10E-11
36792.30274,212301225,117.9363174,2.10E-11
36787.30274,212301050,117.9363174,2.10E-11
36780.23145,212300450,118.4131012,2.10E-11
36773.16016,212300425,118.4131012,2.10E-11
36766.08887,212299075,119.4331894,2.10E-11
36759.01758,212299050,119.4331894,2.10E-11
36754.01758,212298700,119.7242508,2.10E-11
36746.94629,212298400,119.9123993,2.10E-11
36741.94629,212276150,119.9123993,2.10E-11
36736.94629,212275875,120.2323761,2.10E-11
36729.87501,212274525,120.6603165,2.10E-11
36722.80372,212273775,121.2316284,2.10E-11
36715.73243,212272275,121.7894592,2.10E-11
36708.66114,212272125,121.8776398,2.10E-11
36701.58985,212271025,121.9658127,2.10E-11
36694.51856,212186950,122.4317169,2.10E-11
36689.51856,212185450,122.4317169,2.10E-11
36684.51856,212185225,122.4317169,2.10E-11
36679.51856,212184700,122.9152985,2.10E-11
36672.44727,212177325,123.1140976,2.10E-11
36667.44727,212175975,123.1140976,2.10E-11
36662.44727,212175725,123.1140976,2.10E-11
36657.44727,212174350,123.1140976,2.10E-11
36652.44727,212174050,123.1381454,2.10E-11
36647.44727,212172875,123.3282318,2.10E-11
36642.44727,212172575,123.4881668,2.10E-11
36637.44727,212172100,123.4881668,2.10E-11
36632.44727,212171675,124.2874985,2.10E-11
36625.37598,212090750,124.2874985,2.10E-11
36618.30469,212090625,124.2874985,2.10E-11
36611.2334,212090050,124.5667419,2.10E-11
36606.2334,212089950,124.5667419,2.10E-11
36601.2334,212089675,124.5667419,2.10E-11
36594.16211,212089425,124.7834625,2.10E-11
36589.16211,212089325,124.7834625,2.10E-11
36584.16211,212089125,124.7834625,2.10E-11
36579.16211,212088750,125.4339676,2.10E-11
36572.09083,212082950,125.8114471,2.10E-11
36567.09083,212082825,125.8114471,2.10E-11
36562.09083,212082575,125.8114471,2.10E-11
36557.09083,212081050,125.9168472,2.10E-11
36552.09083,212080800,126.866066,2.10E-11
36545.01954,212080525,126.866066,2.10E-11
36540.01954,212080450,126.866066,2.10E-11
36535.01954,212077700,127.3277817,2.10E-11
36530.01954,212076600,127.8228455,2.10E-11
36522.94825,212075575,128.2272186,2.10E-11
36517.94825,212075475,128.2272186,2.10E-11
36512.94825,212074275,128.2272186,2.10E-11
36507.94825,212074000,128.2272186,2.10E-11
36502.94825,212072725,128.9516449,2.10E-11
36495.87696,212072000,129.2916718,2.10E-11
36490.87696,212071875,129.2916718,2.10E-11
36485.87696,212071525,129.2916718,2.10E-11
36480.87696,212069925,130.0371246,2.10E-11
36473.80567,212069800,130.0371246,2.10E-11
36468.80567,212069150,130.0371246,2.10E-11
36463.80567,212068625,130.0371246,2.10E-11
36458.80567,212068000,130.0371246,2.10E-11
36453.80567,212067725,131.3115234,2.10E-11
36448.80567,212067350,132.3358307,2.10E-11
36443.80567,212067300,132.8602753,2.10E-11
36436.73438,212066425,133.6109161,2.10E-11
36431.73438,212064975,133.6109161,2.10E-11
36426.73438,212064925,133.6109161,2.10E-11
36421.73438,212064450,133.6109161,2.10E-11
36416.73438,212063725,133.6109161,2.10E-11
36411.73438,212063375,133.6109161,2.10E-11
36406.73438,212062800,133.6109161,2.10E-11
36401.73438,212062675,133.6109161,2.10E-11
36396.73438,212062425,134.6806641,2.10E-11
36389.66309,212061875,138.217865,2.10E-11
36384.66309,212061775,138.217865,2.10E-11
36379.66309,212061550,138.217865,2.10E-11
36372.5918,212057925,138.6640625,2.10E-11
36367.5918,212057800,138.6640625,2.10E-11
36362.5918,212057625,138.6640625,2.10E-11
36355.52051,212055775,138.6640625,2.10E-11
36350.52051,212055100,138.8628693,2.10E-11
36343.44922,212054800,138.8628693,2.10E-11
36336.37794,212054150,141.0926971,2.10E-11
36331.37794,212053975,141.0926971,2.10E-11
36324.30665,212053700,141.0926971,2.10E-11
36317.23536,212053125,141.0926971,2.10E-11
36310.16407,212048075,141.0926971,2.10E-11
36303.09278,212046900,141.0926971,2.10E-11
36296.02149,212046075,141.0926971,2.10E-11
36288.9502,212045650,141.0926971,2.10E-11
36281.87891,212045150,141.0926971,2.10E-11
36276.87891,212044700,141.0926971,2.10E-11
36269.80762,212044600,141.0926971,2.10E-11
36264.80762,212015575,141.0926971,2.10E-11
36257.73633,212012325,141.0926971,2.10E-11
36252.73633,212011900,141.0926971,2.10E-11
36245.66504,212011650,141.0926971,2.10E-11
36240.66504,212011100,142.7901306,2.10E-11
36233.59376,212010825,142.7901306,2.10E-11
36228.59376,212010600,142.7901306,2.10E-11
36221.52247,212010475,142.7901306,2.10E-11
36216.52247,212010100,142.7901306,2.10E-11
36209.45118,212009775,142.7901306,2.10E-11
36204.45118,212009400,142.7901306,2.10E-11
36199.45118,212009050,142.7901306,2.10E-11
36192.37989,211994700,144.7402039,2.10E-11
36187.37989,211994575,144.7402039,2.10E-11
36182.37989,211994425,144.7402039,2.10E-11
36177.37989,211994275,144.7402039,2.10E-11
36170.3086,211993375,145.3429413,2.10E-11
36165.3086,211993275,145.3429413,2.10E-11
36160.3086,211993125,145.3429413,2.10E-11
36153.23731,211993000,145.3429413,2.10E-11
36146.16602,211762800,145.3429413,2.10E-11
36139.09473,211761525,146.1442719,2.10E-11
36132.02344,211761425,146.1442719,2.10E-11
36124.95215,211761050,146.1442719,2.10E-11
36117.88086,211749500,146.1442719,2.10E-11
36110.80958,211748600,146.1442719,2.10E-11
36103.73829,211725050,147.9758301,2.10E-11
36096.667,211724950,147.9758301,2.10E-11
36091.667,211724650,147.9758301,2.10E-11
36084.59571,211723925,147.9758301,2.10E-11
36077.52442,211722275,149.5718689,2.10E-11
36072.52442,211720900,150.3514404,2.10E-11
36067.52442,211719900,153.8642731,2.10E-11
36062.52442,211719850,153.8642731,2.10E-11
36057.52442,211719725,153.8642731,2.10E-11
36052.52442,211719350,153.8642731,2.10E-11
36047.52442,211719000,154.4805908,2.10E-11
36040.45313,211718550,154.4805908,2.10E-11
36035.45313,211718025,154.4805908,2.10E-11
36030.45313,211717900,154.4805908,2.10E-11
36025.45313,211707275,154.5938568,2.10E-11
36018.38184,211704050,155.3983459,2.10E-11
36013.38184,211704000,156.3107452,2.10E-11
36006.31055,211703300,156.3107452,2.10E-11
35999.23926,211702325,156.3107452,2.10E-11
35992.16797,211700150,157.0434265,2.10E-11
35985.09669,211700000,157.0434265,2.10E-11
35978.0254,211698675,157.0434265,2.10E-11
35970.95411,211682175,158.0705261,2.10E-11
35963.88282,211681125,159.9144287,2.10E-11
35958.88282,211675575,162.478241,2.10E-11
35951.81153,211674425,162.478241,2.10E-11
35946.81153,211674200,163.1943512,2.10E-11
35939.74024,211673875,163.1943512,2.10E-11
35934.74024,211673200,163.1943512,2.10E-11
35927.66895,211672800,163.1943512,2.10E-11
35922.66895,211670675,163.1943512,2.10E-11
35915.59766,211670475,163.1943512,2.10E-11
35910.59766,211668800,163.1943512,2.10E-11
35903.52637,211668650,163.1943512,2.10E-11
35898.52637,211668125,163.1943512,2.10E-11
35891.45508,211667725,163.1943512,2.10E-11
35886.45508,211666025,163.8974152,2.10E-11
35879.38379,211665900,163.8974152,2.10E-11
35872.31251,211665850,163.8974152,2.10E-11
35867.31251,211647700,163.8974152,2.10E-11
35860.24122,211646275,163.8974152,2.10E-11
35853.16993,211644100,166.1446991,2.10E-11
35848.16993,211638900,166.1446991,2.10E-11
35841.09864,211638700,166.1446991,2.10E-11
35836.09864,211627500,166.1446991,2.10E-11
35831.09864,211627450,166.1446991,2.10E-11
35824.02735,211625825,166.1446991,2.10E-11
35816.95606,211625100,166.1446991,2.10E-11
35811.95606,211624900,166.1446991,2.10E-11
35804.88477,211624175,166.1446991,2.10E-11
35799.88477,211623675,166.1446991,2.10E-11
35792.81348,211623600,166.1446991,2.10E-11
35787.81348,211622675,166.1446991,2.10E-11
35782.81348,211622150,166.1446991,2.10E-11
35775.74219,211597850,166.1446991,2.10E-11
35770.74219,211597500,166.1446991,2.10E-11
35763.6709,211577050,166.1446991,2.10E-11
35756.59961,211576925,166.1446991,2.10E-11
35749.52833,211575725,167.5918579,2.10E-11
35744.52833,211570125,168.5986176,2.10E-11
35739.52833,211570025,170.8384399,2.10E-11
35734.52833,211569725,174.980423,2.10E-11
35727.45704,211569325,177.2572174,2.10E-11
35720.38575,211569100,182.0247345,2.10E-11
35715.38575,211568750,184.2550201,2.10E-11
35708.31446,211568250,184.8553467,2.10E-11
35701.24317,211567675,186.0563812,2.10E-11
35694.17188,211566975,189.2310333,2.10E-11
35687.10059,211565800,199.568222,2.10E-11
35680.0293,211565775,209.1797485,2.10E-11
35675.0293,211565750,209.1797485,2.10E-11
35667.95801,211561625,209.1797485,2.10E-11
35660.88672,211561125,209.1797485,2.10E-11
35653.81544,211537100,209.1797485,2.10E-11
35646.74415,211536875,209.1797485,2.10E-11
35641.74415,211536700,209.1797485,2.10E-11
35636.74415,211536650,209.1797485,2.10E-11
35631.74415,211536500,210.2273254,2.10E-11
35624.67286,211536350,210.2273254,2.10E-11
35619.67286,211536100,210.4778442,2.10E-11
35614.67286,211535925,211.3321686,2.10E-11
35607.60157,211535475,211.8479614,2.10E-11
35602.60157,211535300,211.8479614,2.10E-11
35595.53028,211535250,211.8479614,2.10E-11
35588.45899,211534525,211.8479614,2.10E-11
35583.45899,211533050,211.8479614,2.10E-11
35576.3877,211532925,211.8479614,2.10E-11
35569.31641,211532275,211.8479614,2.10E-11
35564.31641,211530500,211.8479614,2.10E-11
35557.24512,211530425,211.8479614,2.10E-11
35552.24512,211528450,211.8479614,2.10E-11
35545.17383,211528375,211.8479614,2.10E-11
35540.17383,211524600,211.8479614,2.10E-11
35535.17383,211524100,211.8479614,2.10E-11
35530.17383,211523925,211.8479614,2.10E-11
35525.17383,211487525,212.433136,2.10E-11
35520.17383,211487450,212.433136,2.10E-11
35515.17383,211486500,213.5792542,2.10E-11
35508.10254,211486275,213.6424561,2.10E-11
35501.03126,211486200,213.6424561,2.10E-11
35496.03126,211485025,214.5107574,2.10E-11
35491.03126,211484725,214.5107574,2.10E-11
35486.03126,211483975,214.5107574,2.10E-11
35481.03126,211483325,214.7130585,2.10E-11
35473.95997,211480525,215.2840729,2.10E-11
35468.95997,211475650,215.2840729,2.10E-11
35463.95997,211473675,215.2840729,2.10E-11
35458.95997,211472800,215.2840729,2.10E-11
35453.95997,211464375,215.5820923,2.10E-11
35448.95997,211464000,216.6779327,2.10E-11
35441.88868,211453100,217.882309,2.10E-11
